Delivery Date,Platform Name,IO Tactic,Market,Period,Year ,Creative Tag,Creative Size,Impressions,Clicks,Billable Spend,eCPM,CTR,Client Weighted Hard Total Conversions,Client Total Revenue,ROAS
10-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,160x600,2476.00,13.00,13.25,5.35,0.01,9.00,189.24,14.28
10-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,300x250,6459.00,17.00,37.01,5.73,0.00,26.00,508.50,13.74
10-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,728x90,5840.00,16.00,31.99,5.48,0.00,16.00,313.48,9.80
10-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
10-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
10-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
10-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,160x600,16544.00,6.00,13.08,0.79,0.00,5.00,100.30,7.67
10-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,300x250,32468.00,11.00,26.86,0.83,0.00,6.00,145.25,5.41
10-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,728x90,39462.00,42.00,33.28,0.84,0.00,9.00,184.39,5.54
10-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,160x600,4909.00,4.00,31.32,6.38,0.00,35.00,692.66,22.12
10-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,300x250,16332.00,8.00,114.83,7.03,0.00,113.00,2316.32,20.17
10-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,728x90,13300.00,2.00,84.53,6.36,0.00,100.00,1930.80,22.84
11-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,160x600,4994.00,13.00,19.18,3.84,0.00,1.00,16.00,0.83
11-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,300x250,13539.00,9.00,46.53,3.44,0.00,1.00,17.54,0.38
11-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,728x90,15560.00,19.00,58.97,3.79,0.00,0.00,0.00,0.00
11-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,160x600,873.00,1.00,4.90,5.62,0.00,7.00,117.99,24.07
11-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,300x250,2997.00,7.00,18.76,6.26,0.00,23.00,415.73,22.17
11-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,728x90,2392.00,3.00,14.64,6.12,0.00,19.00,428.82,29.29
11-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,160x600,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
11-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
11-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
11-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,160x600,5895.00,6.00,13.55,2.30,0.00,5.00,67.19,4.96
11-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,300x250,15266.00,10.00,37.48,2.45,0.00,4.00,84.08,2.24
11-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,728x90,15631.00,20.00,36.28,2.32,0.00,7.00,136.27,3.76
11-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,160x600,4954.00,3.00,32.63,6.59,0.00,35.00,637.18,19.53
11-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,300x250,14571.00,9.00,104.33,7.16,0.00,109.00,2258.42,21.65
11-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,728x90,12070.00,7.00,78.37,6.49,0.00,82.00,1602.48,20.45
12-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,160x600,4195.00,10.00,15.58,3.71,0.00,0.00,0.00,0.00
12-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,300x250,12001.00,7.00,40.94,3.41,0.00,2.00,39.23,0.96
12-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,728x90,15530.00,11.00,57.35,3.69,0.00,1.00,24.00,0.42
12-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,160x600,1309.00,5.00,7.90,6.04,0.00,6.00,81.49,10.31
12-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,300x250,4622.00,10.00,29.53,6.39,0.00,28.00,387.97,13.14
12-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,728x90,3842.00,4.00,23.29,6.06,0.00,23.00,457.53,19.64
12-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,160x600,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
12-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
12-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
12-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,160x600,5324.00,9.00,11.70,2.20,0.00,3.00,74.00,6.33
12-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,300x250,12559.00,14.00,29.64,2.36,0.00,2.00,35.00,1.18
12-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,728x90,13700.00,10.00,30.82,2.25,0.00,1.00,33.00,1.07
12-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,160x600,5145.00,4.00,34.35,6.68,0.00,30.00,516.97,15.05
12-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,300x250,15296.00,8.00,109.62,7.17,0.00,94.00,2000.24,18.25
12-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,728x90,13156.00,4.00,86.72,6.59,0.00,88.00,1754.12,20.23
13-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,160x600,4623.00,6.00,18.38,3.97,0.00,0.00,0.00,0.00
13-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,300x250,13201.00,6.00,47.75,3.62,0.00,1.00,10.50,0.22
13-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,728x90,15291.00,12.00,61.09,4.00,0.00,3.00,45.00,0.74
13-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,160x600,2140.00,7.00,15.14,7.07,0.00,3.00,39.50,2.61
13-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,300x250,6353.00,12.00,42.15,6.63,0.00,14.00,199.30,4.73
13-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,728x90,5347.00,13.00,35.51,6.64,0.00,11.00,181.38,5.11
13-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,160x600,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
13-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
13-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,160x600,5829.00,4.00,10.82,1.86,0.00,1.00,17.50,1.62
13-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,300x250,14354.00,11.00,30.38,2.12,0.00,3.00,53.75,1.77
13-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,728x90,14975.00,17.00,29.93,2.00,0.00,3.00,45.49,1.52
13-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,160x600,4872.00,0.00,32.80,6.73,0.00,29.00,484.48,14.77
13-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,300x250,15769.00,5.00,113.02,7.17,0.00,55.00,1083.47,9.59
13-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,728x90,12755.00,8.00,84.35,6.61,0.00,53.00,786.35,9.32
14-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,160x600,4663.00,11.00,17.70,3.80,0.00,0.00,0.00,0.00
14-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,300x250,15114.00,12.00,51.19,3.39,0.00,5.00,65.48,1.28
14-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,728x90,16706.00,12.00,63.10,3.78,0.00,3.00,37.74,0.60
14-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,160x600,1249.00,1.00,7.56,6.05,0.00,3.00,14.97,1.98
14-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,300x250,4540.00,3.00,28.75,6.33,0.00,28.00,335.14,11.66
14-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,728x90,3708.00,2.00,22.13,5.97,0.00,34.00,424.42,19.18
14-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,160x600,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
14-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
14-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
14-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,160x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,160x600,4608.00,4.00,30.65,6.65,0.00,33.00,563.71,18.39
14-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,300x250,17079.00,3.00,121.92,7.14,0.00,93.00,1438.82,11.80
14-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,728x90,12003.00,8.00,78.57,6.55,0.00,71.00,1013.50,12.90
15-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,160x600,4480.00,14.00,15.63,3.49,0.00,0.00,0.00,0.00
15-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,300x250,15999.00,10.00,52.50,3.28,0.00,3.00,47.45,0.90
15-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,728x90,16127.00,27.00,57.39,3.56,0.00,3.00,55.50,0.97
15-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,160x600,1564.00,20.00,9.48,6.06,0.01,6.00,99.00,10.44
15-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,300x250,5147.00,20.00,32.54,6.32,0.00,27.00,470.59,14.46
15-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,728x90,4430.00,19.00,26.86,6.06,0.00,25.00,339.02,12.62
15-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,160x600,14033.00,18.00,12.81,0.91,0.00,1.00,16.75,1.31
15-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,300x250,29307.00,10.00,28.16,0.96,0.00,2.00,35.50,1.26
15-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,728x90,29792.00,15.00,29.57,0.99,0.00,3.00,54.24,1.83
15-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,160x600,4943.00,5.00,33.44,6.77,0.00,18.00,322.93,9.66
15-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,300x250,15507.00,6.00,110.74,7.14,0.00,74.00,1343.46,12.13
15-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,728x90,13103.00,7.00,85.96,6.56,0.00,53.00,827.14,9.62
16-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,160x600,3742.00,7.00,13.96,3.73,0.00,1.00,17.40,1.25
16-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,300x250,12405.00,11.00,42.63,3.44,0.00,2.00,28.24,0.66
16-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,728x90,17093.00,20.00,62.41,3.65,0.00,1.00,10.50,0.17
16-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,160x600,1910.00,16.00,10.85,5.68,0.01,8.00,106.75,9.83
16-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,300x250,4960.00,14.00,30.13,6.07,0.00,24.00,390.25,12.95
16-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,728x90,4111.00,17.00,24.75,6.02,0.00,23.00,314.33,12.70
16-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,160x600,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
16-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
16-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,160x600,17403.00,6.00,13.92,0.80,0.00,4.00,101.79,7.31
16-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,300x250,31838.00,13.00,27.97,0.88,0.00,6.00,129.54,4.63
16-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,728x90,38134.00,22.00,34.37,0.90,0.00,4.00,98.60,2.87
16-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,160x600,5324.00,4.00,34.07,6.40,0.00,26.00,662.27,19.44
16-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,300x250,15159.00,9.00,108.18,7.14,0.00,66.00,1265.00,11.69
16-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,728x90,13558.00,7.00,88.06,6.49,0.00,74.00,1366.43,15.52
17-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,160x600,4790.00,9.00,17.54,3.66,0.00,0.00,0.00,0.00
17-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,300x250,10864.00,8.00,37.61,3.46,0.00,1.00,13.00,0.35
17-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,728x90,19331.00,20.00,69.20,3.58,0.00,0.00,0.00,0.00
17-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,160x600,2106.00,8.00,13.31,6.32,0.00,9.00,149.64,11.24
17-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,300x250,4374.00,7.00,27.95,6.39,0.00,25.00,473.69,16.95
17-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,728x90,5504.00,18.00,34.34,6.24,0.00,36.00,756.67,22.03
17-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,160x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
17-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
17-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,160x600,16945.00,11.00,13.09,0.77,0.00,4.00,72.20,5.52
17-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,300x250,29742.00,14.00,25.35,0.85,0.00,1.00,23.00,0.91
17-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,728x90,36223.00,15.00,31.74,0.88,0.00,6.00,104.75,3.30
17-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,160x600,6201.00,2.00,40.54,6.54,0.00,55.00,1076.73,26.56
17-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,300x250,12559.00,3.00,88.92,7.08,0.00,112.00,2294.92,25.81
17-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,728x90,15451.00,6.00,101.09,6.54,0.00,109.00,2080.06,20.58
18-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,160x600,8443.00,18.00,28.60,3.39,0.00,1.00,10.99,0.38
18-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,728x90,28990.00,39.00,94.76,3.27,0.00,6.00,118.29,1.25
18-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,160x600,1791.00,6.00,11.30,6.31,0.00,18.00,314.05,27.79
18-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,13.00,227.27,0.00
18-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,728x90,4966.00,6.00,32.75,6.59,0.00,63.00,1086.71,33.19
18-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,160x600,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
18-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
18-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
18-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,160x600,9891.00,5.00,24.54,2.48,0.00,6.00,90.00,3.67
18-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,4.00,94.73,0.00
18-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,728x90,25146.00,19.00,62.41,2.48,0.00,17.00,312.01,5.00
18-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,160x600,6372.00,1.00,42.27,6.63,0.00,62.00,1088.37,25.75
18-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,38.00,694.85,0.00
18-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,728x90,17443.00,8.00,114.98,6.59,0.00,201.00,3730.02,32.44
19-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,160x600,10451.00,26.00,35.76,3.42,0.00,1.00,18.50,0.52
19-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,728x90,29339.00,52.00,100.54,3.43,0.00,6.00,263.79,2.62
19-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,160x600,2763.00,5.00,17.89,6.48,0.00,12.00,158.65,8.87
19-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,2.00,33.04,0.00
19-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,728x90,7097.00,13.00,46.74,6.59,0.00,46.00,931.83,19.94
19-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
19-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,160x600,9642.00,10.00,22.49,2.33,0.00,5.00,98.75,4.39
19-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,728x90,24555.00,21.00,58.03,2.36,0.00,12.00,153.90,2.65
19-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,160x600,7722.00,4.00,49.06,6.35,0.00,42.00,698.31,14.23
19-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,1.00,16.00,0.00
19-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,728x90,20931.00,15.00,136.90,6.54,0.00,158.00,2723.96,19.90
20-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,160x600,8274.00,15.00,27.95,3.38,0.00,3.00,41.59,1.49
20-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,728x90,25032.00,26.00,90.64,3.62,0.00,0.00,0.00,0.00
20-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,160x600,2192.00,0.00,13.63,6.22,0.00,11.00,181.50,13.32
20-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,728x90,6471.00,8.00,40.68,6.29,0.00,35.00,610.17,15.00
20-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
20-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
20-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
20-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,160x600,8615.00,5.00,16.99,1.97,0.00,2.00,20.80,1.22
20-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,728x90,22727.00,18.00,47.49,2.09,0.00,5.00,65.00,1.37
20-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,160x600,7581.00,8.00,46.84,6.18,0.00,40.00,612.88,13.09
20-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,728x90,21111.00,7.00,132.70,6.29,0.00,124.00,1868.71,14.08
21-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,160x600,9409.00,16.00,32.01,3.40,0.00,1.00,11.75,0.37
21-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,728x90,24528.00,28.00,90.31,3.68,0.00,2.00,44.54,0.49
21-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,160x600,2403.00,1.00,14.86,6.18,0.00,27.00,310.78,20.92
21-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,728x90,6706.00,3.00,42.23,6.30,0.00,55.00,712.34,16.87
21-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,160x600,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
21-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
21-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
21-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,160x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,5.00,68.19,0.00
21-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,160x600,9895.00,6.00,61.96,6.26,0.00,67.00,1029.58,16.62
21-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,728x90,26520.00,13.00,165.29,6.23,0.00,169.00,2599.65,15.73
22-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,160x600,10189.00,15.00,36.08,3.54,0.00,0.00,0.00,0.00
22-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,728x90,25647.00,43.00,100.56,3.92,0.00,3.00,52.23,0.52
22-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,160x600,2350.00,2.00,14.45,6.15,0.00,9.00,156.05,10.80
22-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,728x90,6853.00,2.00,42.50,6.20,0.00,23.00,373.02,8.78
22-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,160x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
22-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
22-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,160x600,18926.00,17.00,17.88,0.94,0.00,0.00,0.00,0.00
22-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,728x90,45398.00,47.00,47.03,1.04,0.00,2.00,10.70,0.23
22-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,160x600,9239.00,1.00,57.83,6.26,0.00,51.00,893.18,15.45
22-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,728x90,25476.00,10.00,156.85,6.16,0.00,139.00,2393.61,15.26
23-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,160x600,8985.00,28.00,30.91,3.44,0.00,2.00,33.35,1.08
23-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,728x90,28279.00,31.00,97.12,3.43,0.00,0.00,0.00,0.00
23-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,160x600,3667.00,17.00,19.48,5.31,0.00,14.00,278.03,14.27
23-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,728x90,7227.00,12.00,42.22,5.84,0.00,44.00,900.01,21.32
23-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
23-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
23-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,160x600,99606.00,84.00,85.24,0.86,0.00,10.00,141.43,1.66
23-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,728x90,313530.00,197.00,285.78,0.91,0.00,29.00,482.20,1.69
23-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,160x600,8533.00,7.00,54.36,6.37,0.00,51.00,842.54,15.50
23-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,728x90,22276.00,18.00,144.67,6.49,0.00,157.00,2572.31,17.78
24-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,160x600,3768.00,5.00,12.56,3.33,0.00,2.00,23.50,1.87
24-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,728x90,11093.00,22.00,39.37,3.55,0.00,0.00,0.00,0.00
24-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,160x600,1884.00,0.00,11.65,6.19,0.00,19.00,418.42,35.90
24-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,728x90,5500.00,5.00,34.96,6.36,0.00,51.00,943.84,27.00
24-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,160x600,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
24-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
24-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
24-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,160x600,112732.00,72.00,92.91,0.82,0.00,25.00,496.11,5.34
24-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,728x90,309422.00,226.00,275.48,0.89,0.00,74.00,1288.10,4.68
24-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,160x600,9676.00,8.00,67.57,6.98,0.00,93.00,1809.62,26.78
24-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,728x90,25611.00,11.00,179.09,6.99,0.00,276.00,5394.20,30.12
25-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,160x600,3666.00,11.00,11.65,3.18,0.00,0.00,0.00,0.00
